WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, CNAV_LAT, CNAV_LON, SPD, PASHR_HEADING, GYRO_HDT, PMV_HD_DIFF, PASHR_ROLL, PASHR_PITCH, PASHR_HEAVE, PASHR_ROLL_ACCURACY, PASHR_PITCH_ACCURACY, PASHR_HEADING_ACCURACY, PASHR_IMU_FLAG, SEAPATH_ROLL, SEAPATH_PITCH, SEAPATH_HEAVE, SEAPATH_GGA_FLAG, SEAPATH_HORIZ_QUAL, SEAPATH_HGT_QUAL, SEAPATH_HEAD_QUAL, SEAPATH_RP_QUAL, SEAPATH_HEADING
2024/09/16, 09:38:38.959, 72.955, -4.651, 10.40, 309.140, 308.200, 0.9400, 0.970, 0.080, 0.630, 0.022, 0.022, 0.012, 2, 1.12, 0.19, -0.57, 2.00, 0.00, 0.00, 0.00, 0.00, 308.76
2024/09/16, 09:38:48.959, 72.955, -4.652, 10.37, 310.050, 309.470, 0.5800, 1.030, -0.530, -0.980, 0.022, 0.022, 0.012, 2, 1.44, -0.18, 0.79, 2.00, 0.00, 0.00, 0.00, 0.00, 309.82
2024/09/16, 09:38:58.959, 72.956, -4.653, 10.38, 309.560, 309.460, 0.1000, -2.060, 1.040, -0.610, 0.022, 0.022, 0.012, 2, -1.24, 0.93, 0.62, 2.00, 0.00, 0.00, 0.00, 0.00, 309.37
2024/09/16, 09:39:08.959, 72.956, -4.655, 10.38, 308.020, 307.600, 0.4200, -0.460, -0.550, 0.180, 0.022, 0.022, 0.012, 2, -0.13, -0.17, -0.29, 2.00, 0.00, 0.00, 0.00, 0.00, 307.74
2024/09/16, 09:39:18.959, 72.956, -4.656, 10.38, 309.040, 308.800, 0.2400, 1.160, -0.160, -0.540, 0.022, 0.022, 0.012, 2, 1.34, -0.46, 0.44, 2.00, 0.00, 0.00, 0.00, 0.00, 308.97
2024/09/16, 09:39:28.959, 72.957, -4.657, 10.42, 308.590, 308.640, -0.0500, -1.540, 0.930, -0.490, 0.022, 0.022, 0.012, 2, -1.09, 0.80, 0.31, 2.00, 0.00, 0.00, 0.00, 0.00, 308.60
2024/09/16, 09:39:38.959, 72.957, -4.659, 10.48, 308.940, 308.530, 0.4100, -2.510, 1.110, -0.060, 0.022, 0.022, 0.012, 2, -2.18, 1.33, -0.20, 2.00, 0.00, 0.00, 0.00, 0.00, 308.86
2024/09/16, 09:39:48.959, 72.957, -4.660, 10.53, 308.730, 308.280, 0.4500, -1.940, 0.750, -0.430, 0.022, 0.022, 0.012, 2, -1.40, 1.17, 0.07, 2.00, 0.00, 0.00, 0.00, 0.00, 308.53
2024/09/16, 09:39:58.959, 72.957, -4.661, 10.46, 308.890, 309.600, -0.7100, -3.170, -0.090, -0.740, 0.022, 0.022, 0.012, 2, -3.19, -0.25, 0.83, 2.00, 0.00, 0.00, 0.00, 0.00, 309.10
2024/09/16, 09:40:08.959, 72.958, -4.663, 10.43, 308.970, 308.890, 0.0800, -2.740, 0.730, 0.320, 0.022, 0.022, 0.012, 1, -2.93, 0.63, -0.01, 2.00, 0.00, 0.00, 0.00, 0.00, 308.93
2024/09/16, 09:40:18.960, 72.958, -4.664, 10.42, 309.690, 309.470, 0.2200, 0.370, -0.460, 0.370, 0.022, 0.022, 0.012, 2, 0.09, -0.35, -0.19, 2.00, 0.00, 0.00, 0.00, 0.00, 309.50
2024/09/16, 09:40:28.960, 72.958, -4.665, 10.46, 310.270, 309.910, 0.3600, 0.020, -0.620, -0.510, 0.022, 0.022, 0.012, 2, 0.55, -0.40, 0.58, 2.00, 0.00, 0.00, 0.00, 0.00, 310.13
2024/09/16, 09:40:38.960, 72.959, -4.667, 10.48, 310.000, 309.860, 0.1400, -0.270, 0.040, -0.090, 0.022, 0.022, 0.012, 2, 0.30, 0.11, 0.08, 2.00, 0.00, 0.00, 0.00, 0.00, 309.95
2024/09/16, 09:40:48.960, 72.959, -4.668, 10.47, 310.090, 309.930, 0.1600, -1.080, 1.310, -0.030, 0.022, 0.022, 0.012, 2, -0.52, 1.54, -0.04, 2.00, 0.00, 0.00, 0.00, 0.00, 310.06
2024/09/16, 09:40:58.960, 72.959, -4.669, 10.40, 309.860, 310.100, -0.2400, -1.270, 1.550, 0.810, 0.022, 0.022, 0.012, 2, -1.50, 1.68, -0.78, 2.00, 0.00, 0.00, 0.00, 0.00, 310.05
2024/09/16, 09:41:08.960, 72.960, -4.671, 10.36, 309.970, 309.910, 0.0600, -0.170, -0.600, 0.180, 0.022, 0.022, 0.012, 2, -0.19, -0.65, 0.02, 2.00, 0.00, 0.00, 0.00, 0.00, 309.88
2024/09/16, 09:41:18.960, 72.960, -4.672, 10.27, 309.660, 309.840, -0.1800, -1.500, 0.610, -0.220, 0.022, 0.022, 0.012, 2, -1.49, 0.76, 0.44, 2.00, 0.00, 0.00, 0.00, 0.00, 309.92
2024/09/16, 09:41:28.960, 72.960, -4.673, 10.30, 308.570, 308.240, 0.3300, -0.570, 1.300, 0.860, 0.022, 0.022, 0.012, 2, -0.51, 1.45, -0.84, 2.00, 0.00, 0.00, 0.00, 0.00, 308.49
2024/09/16, 09:41:38.960, 72.960, -4.674, 10.25, 309.860, 309.400, 0.4600, 0.760, -1.080, 0.300, 0.022, 0.022, 0.012, 2, 0.66, -0.69, -0.37, 2.00, 0.00, 0.00, 0.00, 0.00, 309.54
2024/09/16, 09:41:48.960, 72.961, -4.676, 10.21, 310.200, 309.690, 0.5100, 0.760, -0.300, -0.550, 0.022, 0.022, 0.012, 2, 1.63, -0.17, 0.61, 2.00, 0.00, 0.00, 0.00, 0.00, 310.03
2024/09/16, 09:41:58.960, 72.961, -4.677, 10.20, 309.940, 310.000, -0.0600, -0.810, 0.640, -0.210, 0.022, 0.022, 0.012, 2, -0.50, 0.72, 0.16, 2.00, 0.00, 0.00, 0.00, 0.00, 310.00
2024/09/16, 09:42:08.960, 72.961, -4.678, 10.34, 309.010, 309.120, -0.1100, -1.950, 1.000, 0.480, 0.022, 0.022, 0.012, 2, -1.85, 1.17, -0.58, 2.00, 0.00, 0.00, 0.00, 0.00, 309.03
2024/09/16, 09:42:18.960, 72.962, -4.680, 10.41, 308.660, 308.250, 0.4100, 1.680, -1.010, 0.080, 0.022, 0.022, 0.012, 2, 1.96, -0.75, -0.21, 2.00, 0.00, 0.00, 0.00, 0.00, 308.27
2024/09/16, 09:42:28.960, 72.962, -4.681, 10.51, 309.530, 309.160, 0.3700, 2.600, -0.770, -0.330, 0.022, 0.022, 0.012, 2, 3.35, -1.23, 0.57, 2.00, 0.00, 0.00, 0.00, 0.00, 309.30
2024/09/16, 09:42:38.960, 72.962, -4.682, 10.52, 308.830, 308.200, 0.6300, 0.910, 0.370, 0.210, 0.022, 0.022, 0.012, 2, 1.59, 0.23, -0.10, 2.00, 0.00, 0.00, 0.00, 0.00, 308.73
2024/09/16, 09:42:48.960, 72.962, -4.684, 10.51, 308.170, 308.230, -0.0600, -3.320, -0.320, -0.880, 0.022, 0.022, 0.012, 2, -2.37, -0.19, 0.95, 2.00, 0.00, 0.00, 0.00, 0.00, 308.11
2024/09/16, 09:42:58.960, 72.963, -4.685, 10.48, 309.230, 309.910, -0.6800, -5.240, -0.510, -0.530, 0.022, 0.022, 0.012, 2, -4.81, -0.79, 0.95, 2.00, 0.00, 0.00, 0.00, 0.00, 309.38
2024/09/16, 09:43:08.961, 72.963, -4.686, 10.49, 308.610, 308.520, 0.0900, -1.860, -0.400, 0.570, 0.022, 0.022, 0.012, 2, -1.43, -0.33, -0.15, 2.00, 0.00, 0.00, 0.00, 0.00, 308.59
2024/09/16, 09:43:18.961, 72.963, -4.688, 10.43, 308.480, 308.800, -0.3200, -0.370, -0.200, 0.080, 0.022, 0.022, 0.012, 2, -0.19, -0.39, 0.31, 2.00, 0.00, 0.00, 0.00, 0.00, 308.57
2024/09/16, 09:43:28.961, 72.964, -4.689, 10.25, 308.740, 308.940, -0.2000, -3.040, 1.250, 0.110, 0.022, 0.022, 0.012, 2, -2.94, 1.16, 0.23, 2.00, 0.00, 0.00, 0.00, 0.00, 308.93
2024/09/16, 09:43:38.961, 72.964, -4.690, 10.30, 309.350, 308.860, 0.4900, -1.590, 0.410, -0.060, 0.022, 0.022, 0.012, 2, -1.47, 0.79, 0.11, 2.00, 0.00, 0.00, 0.00, 0.00, 309.11
2024/09/16, 09:43:48.961, 72.964, -4.692, 10.26, 309.680, 309.520, 0.1600, 0.780, -1.010, 0.080, 0.022, 0.022, 0.012, 2, 1.11, -0.83, 0.23, 2.00, 0.00, 0.00, 0.00, 0.00, 309.57
2024/09/16, 09:43:58.961, 72.964, -4.693, 10.41, 310.400, 310.550, -0.1500, -1.160, 0.750, 0.080, 0.022, 0.022, 0.012, 2, -0.80, 0.57, 0.38, 2.00, 0.00, 0.00, 0.00, 0.00, 310.50
2024/09/16, 09:44:08.961, 72.965, -4.694, 10.44, 309.300, 310.170, -0.8700, -2.660, 1.070, 0.160, 0.022, 0.022, 0.012, 2, -3.05, 0.89, 0.12, 2.00, 0.00, 0.00, 0.00, 0.00, 309.60
2024/09/16, 09:44:18.961, 72.965, -4.696, 10.42, 309.620, 310.140, -0.5200, -0.460, 0.740, 0.760, 0.022, 0.022, 0.012, 2, -1.24, 0.47, -0.55, 2.00, 0.00, 0.00, 0.00, 0.00, 309.63
2024/09/16, 09:44:28.961, 72.965, -4.697, 10.45, 310.890, 310.290, 0.6000, 2.420, 0.210, -0.020, 0.022, 0.022, 0.012, 2, 2.49, 0.52, -0.06, 2.00, 0.00, 0.00, 0.00, 0.00, 310.76
2024/09/16, 09:44:38.961, 72.966, -4.698, 10.53, 309.240, 308.810, 0.4300, 2.020, 0.180, -0.230, 0.022, 0.022, 0.012, 2, 2.61, 0.03, 0.30, 2.00, 0.00, 0.00, 0.00, 0.00, 309.16
2024/09/16, 09:44:48.961, 72.966, -4.699, 10.54, 308.600, 308.700, -0.1000, 0.060, -0.110, 0.060, 0.022, 0.022, 0.012, 2, 1.00, -0.43, 0.23, 2.00, 0.00, 0.00, 0.00, 0.00, 308.55
2024/09/16, 09:44:58.961, 72.966, -4.701, 10.55, 308.850, 308.510, 0.3400, 1.040, -0.810, 0.150, 0.023, 0.023, 0.012, 2, 1.79, -1.15, 0.08, 2.00, 0.00, 0.00, 0.00, 0.00, 308.70
2024/09/16, 09:45:08.961, 72.967, -4.702, 10.36, 309.670, 309.620, 0.0500, -0.310, -0.510, -0.380, 0.023, 0.023, 0.012, 2, 0.23, -0.64, 0.45, 2.00, 0.00, 0.00, 0.00, 0.00, 309.77
2024/09/16, 09:45:18.961, 72.967, -4.703, 10.14, 310.140, 309.800, 0.3400, -2.840, 0.160, -0.670, 0.023, 0.023, 0.012, 2, -2.02, 0.15, 0.66, 2.00, 0.00, 0.00, 0.00, 0.00, 310.04
2024/09/16, 09:45:28.961, 72.967, -4.705, 10.13, 309.200, 309.650, -0.4500, -2.790, 0.480, -0.460, 0.023, 0.023, 0.012, 2, -2.96, 0.26, 0.36, 2.00, 0.00, 0.00, 0.00, 0.00, 309.27
2024/09/16, 09:45:38.961, 72.967, -4.706, 10.14, 308.060, 308.790, -0.7300, -0.860, 1.070, 0.320, 0.023, 0.023, 0.012, 2, -1.80, 1.08, -0.59, 2.00, 0.00, 0.00, 0.00, 0.00, 308.27
2024/09/16, 09:45:48.961, 72.968, -4.707, 10.16, 309.170, 308.770, 0.4000, 1.690, 0.500, 0.400, 0.023, 0.023, 0.012, 2, 1.11, 0.62, -0.66, 2.00, 0.00, 0.00, 0.00, 0.00, 308.94
2024/09/16, 09:45:58.962, 72.968, -4.709, 10.14, 311.060, 310.090, 0.9700, 1.290, -0.270, -0.570, 0.023, 0.023, 0.012, 2, 1.85, -0.16, 0.35, 2.00, 0.00, 0.00, 0.00, 0.00, 310.68
2024/09/16, 09:46:08.962, 72.968, -4.710, 10.10, 309.970, 309.610, 0.3600, -0.490, 0.500, -0.720, 0.023, 0.023, 0.012, 2, 0.43, 0.88, 0.42, 2.00, 0.00, 0.00, 0.00, 0.00, 309.78
2024/09/16, 09:46:18.962, 72.969, -4.711, 10.12, 308.980, 309.140, -0.1600, -0.400, 0.480, 0.730, 0.023, 0.023, 0.012, 2, -0.37, 0.40, -0.74, 2.00, 0.00, 0.00, 0.00, 0.00, 309.01
2024/09/16, 09:46:28.962, 72.969, -4.712, 10.17, 310.050, 310.460, -0.4100, 0.340, 0.160, 0.450, 0.023, 0.023, 0.012, 2, 0.11, 0.12, -0.49, 2.00, 0.00, 0.00, 0.00, 0.00, 310.14
2024/09/16, 09:46:38.962, 72.969, -4.714, 10.18, 308.470, 308.790, -0.3200, -0.760, 1.270, 0.220, 0.023, 0.023, 0.012, 2, -0.93, 1.26, 0.05, 2.00, 0.00, 0.00, 0.00, 0.00, 308.81
2024/09/16, 09:46:48.962, 72.970, -4.715, 10.35, 307.600, 307.410, 0.1900, 2.060, 0.140, 1.760, 0.023, 0.023, 0.012, 2, 1.23, 0.75, -1.93, 2.00, 0.00, 0.00, 0.00, 0.00, 307.41
2024/09/16, 09:46:58.962, 72.970, -4.716, 10.16, 310.400, 309.480, 0.9200, 3.490, -1.110, -0.750, 0.023, 0.023, 0.012, 2, 4.27, -0.94, 0.81, 2.00, 0.00, 0.00, 0.00, 0.00, 309.85
2024/09/16, 09:47:08.962, 72.970, -4.718, 10.07, 311.160, 311.040, 0.1200, -1.160, 1.120, -0.620, 0.023, 0.023, 0.012, 2, -0.09, 0.84, 0.91, 2.00, 0.00, 0.00, 0.00, 0.00, 311.19
2024/09/16, 09:47:18.962, 72.970, -4.719, 10.21, 307.500, 308.320, -0.8200, -4.250, 1.970, 0.700, 0.023, 0.023, 0.012, 2, -4.46, 1.77, -0.28, 2.00, 0.00, 0.00, 0.00, 0.00, 307.84
2024/09/16, 09:47:28.962, 72.971, -4.720, 10.29, 306.800, 306.520, 0.2800, -1.480, -0.160, 0.570, 0.023, 0.023, 0.012, 2, -2.32, 0.51, -0.44, 2.00, 0.00, 0.00, 0.00, 0.00, 306.73
2024/09/16, 09:47:38.962, 72.971, -4.722, 10.45, 308.490, 308.320, 0.1700, 2.560, -0.040, 0.610, 0.023, 0.023, 0.012, 2, 1.94, -0.16, -0.42, 2.00, 0.00, 0.00, 0.00, 0.00, 308.32
2024/09/16, 09:47:48.962, 72.971, -4.723, 10.40, 308.450, 307.950, 0.5000, 1.200, 0.630, 0.430, 0.023, 0.023, 0.012, 2, 1.11, 0.83, -0.53, 2.00, 0.00, 0.00, 0.00, 0.00, 308.32
2024/09/16, 09:47:58.962, 72.972, -4.724, 10.42, 307.770, 307.510, 0.2600, 1.700, 0.530, 0.440, 0.023, 0.023, 0.012, 2, 2.24, 0.96, -0.63, 2.00, 0.00, 0.00, 0.00, 0.00, 307.70
2024/09/16, 09:48:08.962, 72.972, -4.726, 10.36, 309.050, 309.150, -0.1000, 0.350, -1.500, -0.630, 0.023, 0.023, 0.012, 2, 1.06, -1.43, 0.82, 2.00, 0.00, 0.00, 0.00, 0.00, 308.94
2024/09/16, 09:48:18.962, 72.972, -4.727, 10.23, 309.920, 309.520, 0.4000, -2.120, -1.050, -1.030, 0.023, 0.023, 0.012, 2, -0.96, -0.90, 1.18, 2.00, 0.00, 0.00, 0.00, 0.00, 309.64
2024/09/16, 09:48:28.962, 72.972, -4.728, 10.29, 310.360, 310.420, -0.0600, -2.120, 1.600, 0.400, 0.023, 0.023, 0.012, 2, -1.45, 1.49, -0.20, 2.00, 0.00, 0.00, 0.00, 0.00, 310.25
2024/09/16, 09:48:38.962, 72.973, -4.730, 10.35, 309.950, 310.050, -0.1000, -3.210, 1.700, 0.350, 0.023, 0.023, 0.012, 2, -2.90, 2.07, -0.37, 2.00, 0.00, 0.00, 0.00, 0.00, 310.02
2024/09/16, 09:48:48.963, 72.973, -4.731, 10.37, 308.720, 308.740, -0.0200, -1.370, -0.580, -0.110, 0.023, 0.023, 0.012, 2, -1.33, -0.13, -0.12, 2.00, 0.00, 0.00, 0.00, 0.00, 308.67
2024/09/16, 09:48:58.963, 72.973, -4.732, 10.35, 309.820, 309.330, 0.4900, 0.910, -1.000, -0.550, 0.023, 0.023, 0.012, 2, 1.57, -1.12, 0.73, 2.00, 0.00, 0.00, 0.00, 0.00, 309.41
2024/09/16, 09:49:08.963, 72.974, -4.734, 10.32, 311.000, 310.690, 0.3100, 0.600, -0.110, -0.380, 0.023, 0.023, 0.012, 2, 1.68, -0.22, 0.57, 2.00, 0.00, 0.00, 0.00, 0.00, 310.73
2024/09/16, 09:49:18.963, 72.974, -4.735, 10.24, 309.990, 310.260, -0.2700, -1.230, 0.610, 0.120, 0.023, 0.023, 0.012, 2, -0.82, 0.51, -0.04, 2.00, 0.00, 0.00, 0.00, 0.00, 310.14
2024/09/16, 09:49:28.963, 72.974, -4.736, 10.21, 309.250, 309.710, -0.4600, -0.900, -0.590, 0.260, 0.023, 0.023, 0.012, 2, -0.99, -0.59, -0.35, 2.00, 0.00, 0.00, 0.00, 0.00, 309.32
2024/09/16, 09:49:38.963, 72.975, -4.738, 10.22, 309.300, 309.090, 0.2100, 0.460, -0.820, -0.340, 0.023, 0.023, 0.012, 2, 0.74, -1.22, 0.59, 2.00, 0.00, 0.00, 0.00, 0.00, 309.29
2024/09/16, 09:49:48.963, 72.975, -4.739, 10.26, 309.270, 309.060, 0.2100, -0.540, 0.680, -0.060, 0.023, 0.023, 0.012, 2, -0.27, 0.47, 0.30, 2.00, 0.00, 0.00, 0.00, 0.00, 309.29
2024/09/16, 09:49:58.963, 72.975, -4.740, 10.23, 308.990, 308.740, 0.2500, -1.090, -1.120, -0.030, 0.023, 0.023, 0.012, 2, -0.80, -0.80, 0.11, 2.00, 0.00, 0.00, 0.00, 0.00, 308.81
2024/09/16, 09:50:08.963, 72.975, -4.742, 10.16, 309.660, 309.440, 0.2200, -0.880, -1.280, -0.450, 0.023, 0.023, 0.012, 1, -0.33, -1.02, 0.48, 2.00, 0.00, 0.00, 0.00, 0.00, 309.52
2024/09/16, 09:50:18.963, 72.976, -4.743, 10.06, 309.570, 309.740, -0.1700, -0.130, 1.710, -0.240, 0.023, 0.023, 0.012, 2, -0.02, 1.53, 0.28, 2.00, 0.00, 0.00, 0.00, 0.00, 309.72
2024/09/16, 09:50:28.963, 72.976, -4.744, 9.97, 308.910, 309.420, -0.5100, -1.330, 2.210, 0.770, 0.023, 0.023, 0.012, 2, -1.79, 2.02, -0.60, 2.00, 0.00, 0.00, 0.00, 0.00, 309.25
2024/09/16, 09:50:38.963, 72.976, -4.746, 9.90, 309.040, 309.050, -0.0100, -0.110, 0.430, 0.770, 0.023, 0.023, 0.012, 2, -0.38, 0.47, -0.58, 2.00, 0.00, 0.00, 0.00, 0.00, 309.05
2024/09/16, 09:50:48.963, 72.977, -4.747, 10.06, 309.370, 309.140, 0.2300, 2.520, -1.440, 0.070, 0.023, 0.023, 0.012, 2, 3.18, -1.71, 0.17, 2.00, 0.00, 0.00, 0.00, 0.00, 309.17
2024/09/16, 09:50:58.963, 72.977, -4.748, 10.19, 309.380, 309.500, -0.1200, -0.530, -0.430, -0.780, 0.023, 0.023, 0.012, 2, 0.62, -0.80, 1.06, 2.00, 0.00, 0.00, 0.00, 0.00, 309.45
2024/09/16, 09:51:08.963, 72.977, -4.749, 10.13, 307.960, 308.490, -0.5300, -3.180, 1.520, 0.730, 0.023, 0.023, 0.012, 2, -2.98, 1.31, -0.55, 2.00, 0.00, 0.00, 0.00, 0.00, 308.22
2024/09/16, 09:51:18.963, 72.977, -4.751, 10.11, 308.390, 308.790, -0.4000, -1.220, 0.400, 0.750, 0.023, 0.023, 0.012, 2, -1.41, 0.54, -0.75, 2.00, 0.00, 0.00, 0.00, 0.00, 308.41
2024/09/16, 09:51:28.964, 72.978, -4.752, 10.28, 309.230, 309.530, -0.3000, -0.980, 0.130, -0.390, 0.023, 0.023, 0.012, 2, -0.82, -0.04, 0.55, 2.00, 0.00, 0.00, 0.00, 0.00, 309.26
2024/09/16, 09:51:38.964, 72.978, -4.754, 10.38, 309.020, 309.100, -0.0800, -2.540, 1.330, 0.020, 0.023, 0.023, 0.012, 2, -2.13, 1.43, 0.06, 2.00, 0.00, 0.00, 0.00, 0.00, 309.11
2024/09/16, 09:51:48.964, 72.978, -4.755, 10.42, 308.270, 308.160, 0.1100, 0.570, 0.280, 0.110, 0.023, 0.023, 0.012, 2, 0.58, 0.43, -0.34, 2.00, 0.00, 0.00, 0.00, 0.00, 308.10
2024/09/16, 09:51:58.964, 72.979, -4.756, 10.47, 308.830, 308.230, 0.6000, 2.230, -0.610, -0.330, 0.023, 0.023, 0.012, 2, 2.51, -0.43, 0.15, 2.00, 0.00, 0.00, 0.00, 0.00, 308.52
2024/09/16, 09:52:08.964, 72.979, -4.757, 10.52, 308.380, 308.380, 0.0000, 0.240, 0.280, -0.310, 0.023, 0.023, 0.012, 2, -0.13, 0.36, 0.14, 2.00, 0.00, 0.00, 0.00, 0.00, 308.47
2024/09/16, 09:52:18.964, 72.979, -4.759, 10.57, 308.920, 309.090, -0.1700, -1.070, -0.210, 0.060, 0.023, 0.023, 0.012, 2, -1.04, -0.18, -0.14, 2.00, 0.00, 0.00, 0.00, 0.00, 308.96
2024/09/16, 09:52:28.964, 72.980, -4.760, 10.62, 310.150, 310.220, -0.0700, -0.530, -1.310, -0.610, 0.023, 0.023, 0.012, 2, -0.17, -1.52, 0.57, 2.00, 0.00, 0.00, 0.00, 0.00, 310.07
2024/09/16, 09:52:38.964, 72.980, -4.762, 10.63, 310.020, 310.400, -0.3800, -2.500, 0.690, -0.610, 0.023, 0.023, 0.012, 1, -2.03, 0.54, 0.61, 2.00, 0.00, 0.00, 0.00, 0.00, 310.24
2024/09/16, 09:52:48.964, 72.980, -4.763, 10.69, 308.490, 308.320, 0.1700, -1.610, 1.470, 0.830, 0.023, 0.023, 0.012, 2, -1.42, 1.75, -0.88, 2.00, 0.00, 0.00, 0.00, 0.00, 308.50
2024/09/16, 09:52:58.964, 72.980, -4.764, 10.69, 308.860, 309.030, -0.1700, 1.930, -0.130, 0.110, 0.023, 0.023, 0.012, 2, 1.41, 0.05, -0.18, 2.00, 0.00, 0.00, 0.00, 0.00, 308.77
2024/09/16, 09:53:08.964, 72.981, -4.766, 10.48, 309.700, 309.460, 0.2400, 1.000, 1.210, 0.590, 0.023, 0.023, 0.012, 2, 0.84, 0.93, -0.41, 2.00, 0.00, 0.00, 0.00, 0.00, 309.60
2024/09/16, 09:53:18.964, 72.981, -4.767, 10.43, 309.390, 309.850, -0.4600, 0.080, 0.890, 0.090, 0.023, 0.023, 0.012, 2, 0.07, 0.81, -0.02, 2.00, 0.00, 0.00, 0.00, 0.00, 309.53
2024/09/16, 09:53:28.964, 72.981, -4.768, 10.41, 308.570, 309.160, -0.5900, -2.140, 1.310, 0.850, 0.023, 0.023, 0.012, 2, -2.16, 1.04, -0.26, 2.00, 0.00, 0.00, 0.00, 0.00, 308.93
2024/09/16, 09:53:38.964, 72.982, -4.770, 10.43, 307.600, 308.000, -0.4000, 0.840, 1.080, 1.870, 0.023, 0.023, 0.012, 2, 0.21, 1.08, -1.48, 2.00, 0.00, 0.00, 0.00, 0.00, 307.74
2024/09/16, 09:53:48.964, 72.982, -4.771, 10.35, 308.160, 307.440, 0.7200, 3.980, -1.240, 0.560, 0.023, 0.023, 0.012, 2, 4.09, -0.96, -0.26, 2.00, 0.00, 0.00, 0.00, 0.00, 307.84
2024/09/16, 09:53:58.964, 72.982, -4.772, 10.20, 310.160, 310.220, -0.0600, 2.080, -1.020, -0.650, 0.023, 0.023, 0.012, 2, 2.81, -1.74, 1.41, 2.00, 0.00, 0.00, 0.00, 0.00, 310.23
2024/09/16, 09:54:08.964, 72.982, -4.774, 10.11, 309.370, 309.560, -0.1900, -3.440, 2.160, 0.740, 0.023, 0.023, 0.012, 2, -2.50, 1.98, -0.06, 2.00, 0.00, 0.00, 0.00, 0.00, 309.65
2024/09/16, 09:54:18.965, 72.983, -4.775, 9.98, 307.720, 308.380, -0.6600, -2.160, 1.190, 1.110, 0.023, 0.023, 0.012, 2, -2.38, 0.94, -0.68, 2.00, 0.00, 0.00, 0.00, 0.00, 308.02
2024/09/16, 09:54:28.965, 72.983, -4.776, 10.20, 308.750, 308.930, -0.1800, 0.540, 0.310, 1.020, 0.023, 0.023, 0.012, 2, 0.35, 0.15, -0.69, 2.00, 0.00, 0.00, 0.00, 0.00, 308.64
2024/09/16, 09:54:38.965, 72.983, -4.778, 10.30, 310.370, 310.590, -0.2200, -0.700, -0.560, -0.490, 0.023, 0.023, 0.012, 2, 0.09, -0.64, 0.68, 2.00, 0.00, 0.00, 0.00, 0.00, 310.32
2024/09/16, 09:54:48.965, 72.984, -4.779, 10.33, 310.780, 311.180, -0.4000, -3.480, 0.990, -0.020, 0.023, 0.023, 0.012, 2, -2.83, 1.05, 0.12, 2.00, 0.00, 0.00, 0.00, 0.00, 310.83
2024/09/16, 09:54:58.965, 72.984, -4.780, 10.39, 308.710, 309.010, -0.3000, -2.710, 0.910, 0.010, 0.023, 0.023, 0.012, 2, -2.70, 1.28, 0.06, 2.00, 0.00, 0.00, 0.00, 0.00, 308.85
2024/09/16, 09:55:08.965, 72.984, -4.781, 10.34, 308.040, 308.710, -0.6700, -1.440, 0.940, -0.030, 0.023, 0.023, 0.012, 2, -1.97, 0.91, 0.28, 2.00, 0.00, 0.00, 0.00, 0.00, 308.20
2024/09/16, 09:55:18.965, 72.984, -4.783, 10.18, 308.770, 308.630, 0.1400, -0.170, 0.200, 0.570, 0.023, 0.023, 0.012, 2, -0.40, 0.44, -0.40, 2.00, 0.00, 0.00, 0.00, 0.00, 308.59
2024/09/16, 09:55:28.965, 72.985, -4.784, 10.08, 309.670, 309.950, -0.2800, 0.240, -1.220, -0.870, 0.023, 0.023, 0.012, 2, 0.18, -1.15, 1.09, 2.00, 0.00, 0.00, 0.00, 0.00, 309.77
2024/09/16, 09:55:38.965, 72.985, -4.785, 10.11, 309.500, 308.890, 0.6100, -0.820, 2.430, 0.540, 0.023, 0.023, 0.012, 2, -0.47, 2.84, -0.83, 2.00, 0.00, 0.00, 0.00, 0.00, 309.34
2024/09/16, 09:55:48.965, 72.985, -4.787, 10.22, 308.660, 308.920, -0.2600, 1.430, -1.100, -0.690, 0.023, 0.023, 0.012, 2, 1.29, -0.69, 0.31, 2.00, 0.00, 0.00, 0.00, 0.00, 308.60
2024/09/16, 09:55:58.965, 72.986, -4.788, 10.27, 310.300, 311.000, -0.7000, -1.700, -0.500, -0.670, 0.023, 0.023, 0.012, 2, -1.69, -0.13, 0.24, 2.00, 0.00, 0.00, 0.00, 0.00, 310.42
2024/09/16, 09:56:08.965, 72.986, -4.789, 10.19, 310.120, 310.700, -0.5800, -3.730, 1.670, -0.330, 0.023, 0.023, 0.012, 2, -3.12, 1.24, 0.39, 2.00, 0.00, 0.00, 0.00, 0.00, 310.37
2024/09/16, 09:56:18.965, 72.986, -4.791, 10.19, 309.080, 309.750, -0.6700, -3.850, 1.870, 0.170, 0.023, 0.023, 0.012, 2, -4.15, 1.95, -0.43, 2.00, 0.00, 0.00, 0.00, 0.00, 309.24
2024/09/16, 09:56:28.965, 72.987, -4.792, 10.26, 308.700, 308.910, -0.2100, -1.550, 1.310, 0.550, 0.023, 0.023, 0.012, 2, -2.17, 1.07, -0.80, 2.00, 0.00, 0.00, 0.00, 0.00, 308.64
2024/09/16, 09:56:38.965, 72.987, -4.793, 10.31, 309.500, 310.140, -0.6400, -1.560, -0.240, -0.680, 0.023, 0.023, 0.012, 1, -1.97, -0.45, 0.46, 2.00, 0.00, 0.00, 0.00, 0.00, 309.57
