WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, CNAV_LAT, CNAV_LON, SPD, GYRO_HDT, SBE48T, SBE45T, VAL_TMP, SBE45C, FLR, FLOW, SONIC_FLOW, SBE45S, SBE45_SSV, VAL_SSV, SBE48_SBE45_DIFF, SBE48_VAL_DIFF, SBE45_VAL_DIFF
2024/09/16, 00:41:51.735, 72.383, -2.245, -0.43, 158.000, 6.5811, 7.2142, 6.387, 3.51145, 617.700, 70.6, 3.76, 34.5967, 1478.980, 1476.444, -0.6331, 0.1941, 0.8272
2024/09/16, 00:42:11.735, 72.383, -2.245, -0.39, 158.000, 6.5795, 7.2118, 6.394, 3.51121, 618.400, 70.5, 3.72, 34.5965, 1478.970, 1476.475, -0.6323, 0.1855, 0.8178
2024/09/16, 00:42:31.735, 72.383, -2.245, -0.19, 156.000, 6.5779, 7.2106, 6.394, 3.51116, 617.200, 70.6, 3.77, 34.5971, 1478.967, 1476.455, -0.6327, 0.1839, 0.8166
2024/09/16, 00:42:51.735, 72.383, -2.245, -0.43, 153.170, 6.5756, 7.2056, 6.396, 3.51062, 618.700, 70.6, 3.78, 34.5962, 1478.946, 1476.473, -0.6300, 0.1796, 0.8096
2024/09/16, 00:43:11.735, 72.383, -2.245, -0.18, 150.680, 6.5737, 7.2038, 6.397, 3.51038, 619.000, 70.8, 3.78, 34.5954, 1478.938, 1476.465, -0.6301, 0.1767, 0.8068
2024/09/16, 00:43:31.735, 72.383, -2.245, -0.30, 151.200, 6.5727, 7.2068, 6.398, 3.51063, 618.000, 70.8, 3.76, 34.5951, 1478.949, 1476.471, -0.6341, 0.1747, 0.8088
2024/09/16, 00:43:51.735, 72.383, -2.246, -0.33, 150.910, 6.5710, 7.1958, 6.397, 3.50957, 618.400, 70.7, 3.73, 34.5945, 1478.906, 1476.490, -0.6248, 0.1740, 0.7988
2024/09/16, 00:44:11.735, 72.383, -2.246, -0.53, 148.540, 6.5700, 7.1952, 6.402, 3.50955, 617.200, 70.6, 3.78, 34.5950, 1478.905, 1476.493, -0.6252, 0.1680, 0.7932
2024/09/16, 00:44:31.735, 72.383, -2.246, -0.02, 145.310, 6.5690, 7.1971, 6.403, 3.50978, 617.700, 70.6, 3.78, 34.5954, 1478.913, 1476.503, -0.6281, 0.1660, 0.7941
2024/09/16, 00:44:51.735, 72.383, -2.246, -0.28, 145.110, 6.5678, 7.1968, 6.406, 3.50966, 617.700, 70.8, 3.77, 34.5945, 1478.910, 1476.494, -0.6290, 0.1618, 0.7908
2024/09/16, 00:45:11.735, 72.383, -2.245, -0.30, 144.260, 6.5674, 7.2006, 6.401, 3.51003, 617.700, 70.8, 3.75, 34.5948, 1478.925, 1476.485, -0.6332, 0.1664, 0.7996
2024/09/16, 00:45:31.735, 72.383, -2.245, -0.19, 144.950, 6.5674, 7.1953, 6.403, 3.50954, 618.400, 70.8, 3.76, 34.5947, 1478.904, 1476.475, -0.6279, 0.1644, 0.7923
2024/09/16, 00:45:51.735, 72.383, -2.245, -0.76, 143.580, 6.5673, 7.1963, 6.397, 3.50965, 617.200, 70.6, 3.81, 34.5949, 1478.909, 1476.468, -0.6290, 0.1703, 0.7993
2024/09/16, 00:46:11.735, 72.383, -2.245, -0.52, 143.000, 6.5677, 7.1952, 6.395, 3.50955, 616.300, 70.6, 3.71, 34.5950, 1478.905, 1476.462, -0.6275, 0.1727, 0.8002
2024/09/16, 00:46:31.735, 72.383, -2.245, -0.50, 145.080, 6.5682, 7.1961, 6.395, 3.50958, 617.600, 70.5, 3.74, 34.5943, 1478.907, 1476.471, -0.6279, 0.1732, 0.8011
2024/09/16, 00:46:51.735, 72.383, -2.245, -0.17, 145.880, 6.5690, 7.1969, 6.384, 3.50963, 617.600, 70.6, 3.78, 34.5941, 1478.910, 1476.405, -0.6279, 0.1850, 0.8129
2024/09/16, 00:47:11.735, 72.383, -2.245, -0.11, 149.020, 6.5702, 7.2015, 6.386, 3.51007, 617.600, 70.7, 3.76, 34.5943, 1478.928, 1476.417, -0.6313, 0.1842, 0.8155
2024/09/16, 00:47:31.736, 72.383, -2.245, -0.03, 148.660, 6.5706, 7.2011, 6.378, 3.51007, 619.000, 70.7, 3.82, 34.5946, 1478.927, 1476.374, -0.6305, 0.1926, 0.8231
2024/09/16, 00:47:51.736, 72.383, -2.245, -0.02, 149.430, 6.5708, 7.2021, 6.376, 3.51020, 616.300, 70.7, 3.74, 34.5950, 1478.931, 1476.378, -0.6313, 0.1948, 0.8261
2024/09/16, 00:48:11.736, 72.383, -2.245, -0.06, 152.500, 6.5708, 7.2022, 6.379, 3.51014, 616.600, 70.6, 3.77, 34.5943, 1478.931, 1476.400, -0.6314, 0.1918, 0.8232
2024/09/16, 00:48:31.736, 72.383, -2.245, -0.47, 150.260, 6.5710, 7.2048, 6.379, 3.51033, 618.400, 70.6, 3.79, 34.5938, 1478.940, 1476.395, -0.6338, 0.1920, 0.8258
2024/09/16, 00:48:51.736, 72.383, -2.245, -0.14, 150.140, 6.5711, 7.2037, 6.378, 3.51027, 617.700, 70.6, 3.78, 34.5943, 1478.937, 1476.407, -0.6326, 0.1931, 0.8257
2024/09/16, 00:49:11.736, 72.383, -2.245, -0.14, 150.540, 6.5710, 7.2039, 6.378, 3.51026, 618.700, 70.7, 3.76, 34.5939, 1478.937, 1476.400, -0.6329, 0.1930, 0.8259
2024/09/16, 00:49:31.736, 72.383, -2.245, -0.48, 149.160, 6.5711, 7.1997, 6.379, 3.50978, 617.700, 70.8, 3.78, 34.5930, 1478.919, 1476.377, -0.6286, 0.1921, 0.8207
2024/09/16, 00:49:51.736, 72.383, -2.245, -0.43, 147.860, 6.5713, 7.1929, 6.378, 3.50915, 616.000, 70.8, 3.78, 34.5928, 1478.893, 1476.385, -0.6216, 0.1933, 0.8149
2024/09/16, 00:50:11.736, 72.383, -2.245, -0.17, 149.980, 6.5716, 7.1911, 6.374, 3.50900, 616.900, 70.8, 3.79, 34.5930, 1478.886, 1476.380, -0.6195, 0.1976, 0.8171
2024/09/16, 00:50:31.736, 72.383, -2.245, -0.48, 150.890, 6.5713, 7.1935, 6.375, 3.50919, 616.000, 70.7, 3.75, 34.5926, 1478.895, 1476.390, -0.6222, 0.1963, 0.8185
2024/09/16, 00:50:51.736, 72.383, -2.245, -0.26, 151.030, 6.5713, 7.1944, 6.377, 3.50931, 616.300, 70.7, 3.76, 34.5931, 1478.899, 1476.395, -0.6231, 0.1943, 0.8174
2024/09/16, 00:51:11.736, 72.383, -2.245, 0.00, 151.500, 6.5710, 7.1967, 6.377, 3.50963, 618.000, 70.8, 3.76, 34.5942, 1478.910, 1476.386, -0.6257, 0.1940, 0.8197
2024/09/16, 00:51:31.736, 72.383, -2.245, -0.52, 148.140, 6.5703, 7.1976, 6.379, 3.50954, 615.300, 70.8, 3.75, 34.5923, 1478.911, 1476.374, -0.6273, 0.1913, 0.8186
2024/09/16, 00:51:51.736, 72.383, -2.245, -0.48, 152.040, 6.5690, 7.1926, 6.375, 3.50906, 616.900, 70.6, 3.77, 34.5921, 1478.891, 1476.383, -0.6236, 0.1940, 0.8176
2024/09/16, 00:52:11.736, 72.383, -2.245, -0.52, 150.070, 6.5682, 7.1906, 6.378, 3.50887, 618.000, 70.7, 3.78, 34.5921, 1478.883, 1476.356, -0.6224, 0.1902, 0.8126
2024/09/16, 00:52:31.736, 72.383, -2.245, -0.31, 150.080, 6.5676, 7.1913, 6.370, 3.50891, 616.300, 70.6, 3.78, 34.5917, 1478.886, 1476.364, -0.6237, 0.1976, 0.8213
2024/09/16, 00:52:51.736, 72.383, -2.245, -0.29, 149.170, 6.5669, 7.1959, 6.372, 3.50937, 619.600, 70.8, 3.78, 34.5922, 1478.904, 1476.376, -0.6290, 0.1949, 0.8239
2024/09/16, 00:53:11.736, 72.383, -2.245, -0.26, 149.240, 6.5657, 7.1945, 6.370, 3.50924, 618.700, 70.8, 3.80, 34.5922, 1478.899, 1476.360, -0.6288, 0.1957, 0.8245
2024/09/16, 00:53:31.737, 72.383, -2.245, -0.11, 150.470, 6.5653, 7.1898, 6.366, 3.50883, 617.700, 70.8, 3.80, 34.5924, 1478.881, 1476.339, -0.6245, 0.1993, 0.8238
2024/09/16, 00:53:51.737, 72.383, -2.245, 0.06, 150.710, 6.5650, 7.1896, 6.365, 3.50876, 616.900, 70.7, 3.82, 34.5918, 1478.879, 1476.297, -0.6246, 0.2000, 0.8246
2024/09/16, 00:54:11.737, 72.383, -2.245, -0.61, 150.630, 6.5644, 7.1883, 6.361, 3.50858, 616.000, 70.7, 3.82, 34.5911, 1478.873, 1476.327, -0.6239, 0.2034, 0.8273
2024/09/16, 00:54:31.737, 72.383, -2.245, -0.53, 149.340, 6.5637, 7.1830, 6.360, 3.50802, 616.300, 70.8, 3.78, 34.5904, 1478.852, 1476.329, -0.6193, 0.2037, 0.8230
2024/09/16, 00:54:51.737, 72.383, -2.245, -0.38, 149.670, 6.5626, 7.1847, 6.368, 3.50819, 616.900, 70.8, 3.74, 34.5905, 1478.859, 1476.376, -0.6221, 0.1946, 0.8167
2024/09/16, 00:55:11.737, 72.383, -2.245, -0.40, 149.760, 6.5616, 7.1821, 6.364, 3.50797, 615.600, 70.7, 3.74, 34.5907, 1478.849, 1476.319, -0.6205, 0.1976, 0.8181
2024/09/16, 00:55:31.737, 72.383, -2.245, -0.22, 153.140, 6.5603, 7.1800, 6.355, 3.50778, 617.700, 70.5, 3.79, 34.5908, 1478.841, 1476.294, -0.6197, 0.2053, 0.8250
2024/09/16, 00:55:51.737, 72.383, -2.245, -0.21, 152.580, 6.5589, 7.1808, 6.370, 3.50788, 616.600, 70.4, 3.79, 34.5910, 1478.844, 1476.369, -0.6219, 0.1889, 0.8108
2024/09/16, 00:56:11.737, 72.383, -2.245, -0.33, 155.480, 6.5566, 7.1829, 6.373, 3.50810, 616.600, 70.5, 3.77, 34.5913, 1478.853, 1476.377, -0.6263, 0.1836, 0.8099
2024/09/16, 00:56:31.737, 72.383, -2.245, -0.20, 160.640, 6.5537, 7.1838, 6.375, 3.50815, 616.300, 70.6, 3.78, 34.5910, 1478.856, 1476.364, -0.6301, 0.1787, 0.8088
2024/09/16, 00:56:51.737, 72.383, -2.245, -0.22, 164.260, 6.5509, 7.1830, 6.373, 3.50806, 616.300, 70.5, 3.78, 34.5908, 1478.853, 1476.366, -0.6321, 0.1779, 0.8100
2024/09/16, 00:57:11.737, 72.383, -2.245, -0.28, 163.930, 6.5472, 7.1714, 6.373, 3.50673, 616.300, 70.5, 3.77, 34.5879, 1478.804, 1476.373, -0.6242, 0.1742, 0.7984
2024/09/16, 00:57:31.737, 72.383, -2.245, -0.27, 164.000, 6.5438, 7.1650, 6.372, 3.50616, 616.600, 70.4, 3.77, 34.5881, 1478.780, 1476.361, -0.6212, 0.1718, 0.7930
2024/09/16, 00:57:51.737, 72.383, -2.245, -0.49, 163.720, 6.5418, 7.1672, 6.373, 3.50624, 618.700, 70.5, 3.72, 34.5867, 1478.786, 1476.346, -0.6254, 0.1688, 0.7942
2024/09/16, 00:58:11.737, 72.383, -2.245, -0.52, 163.620, 6.5405, 7.1655, 6.371, 3.50606, 618.000, 70.4, 3.75, 34.5864, 1478.780, 1476.370, -0.6250, 0.1695, 0.7945
2024/09/16, 00:58:31.737, 72.383, -2.245, -0.26, 165.360, 6.5397, 7.1600, 6.367, 3.50557, 618.000, 70.5, 3.73, 34.5866, 1478.759, 1476.349, -0.6203, 0.1727, 0.7930
2024/09/16, 00:58:51.737, 72.383, -2.245, -0.08, 166.920, 6.5390, 7.1655, 6.363, 3.50620, 616.900, 70.5, 3.74, 34.5880, 1478.781, 1476.299, -0.6265, 0.1760, 0.8025
2024/09/16, 00:59:11.738, 72.383, -2.245, -0.26, 166.070, 6.5390, 7.1656, 6.361, 3.50622, 616.600, 70.6, 3.74, 34.5881, 1478.782, 1476.323, -0.6266, 0.1780, 0.8046
2024/09/16, 00:59:31.738, 72.383, -2.245, -0.24, 166.120, 6.5397, 7.1675, 6.357, 3.50640, 616.300, 70.5, 3.77, 34.5882, 1478.790, 1476.299, -0.6278, 0.1827, 0.8105
2024/09/16, 00:59:51.738, 72.383, -2.245, -0.43, 165.110, 6.5403, 7.1683, 6.357, 3.50645, 617.200, 70.5, 3.73, 34.5879, 1478.792, 1476.293, -0.6280, 0.1833, 0.8113
2024/09/16, 01:00:11.738, 72.383, -2.245, -0.12, 165.080, 6.5407, 7.1691, 6.356, 3.50653, 616.600, 70.4, 3.72, 34.5880, 1478.795, 1476.299, -0.6284, 0.1847, 0.8131
2024/09/16, 01:00:31.738, 72.383, -2.245, -0.46, 165.070, 6.5412, 7.1714, 6.359, 3.50681, 617.200, 70.4, 3.75, 34.5887, 1478.805, 1476.297, -0.6302, 0.1822, 0.8124
2024/09/16, 01:00:51.738, 72.383, -2.245, -0.57, 163.430, 6.5410, 7.1728, 6.358, 3.50697, 617.200, 70.4, 3.75, 34.5891, 1478.811, 1476.316, -0.6318, 0.1830, 0.8148
2024/09/16, 01:01:11.738, 72.383, -2.245, -0.26, 163.740, 6.5386, 7.1741, 6.361, 3.50705, 616.300, 70.4, 3.76, 34.5886, 1478.816, 1476.311, -0.6355, 0.1776, 0.8131
2024/09/16, 01:01:31.738, 72.383, -2.245, -0.34, 164.270, 6.5358, 7.1743, 6.356, 3.50707, 615.600, 70.4, 3.77, 34.5886, 1478.816, 1476.278, -0.6385, 0.1798, 0.8183
2024/09/16, 01:01:51.738, 72.383, -2.245, -0.35, 164.830, 6.5343, 7.1735, 6.351, 3.50699, 616.600, 70.4, 3.75, 34.5887, 1478.813, 1476.280, -0.6392, 0.1833, 0.8225
2024/09/16, 01:02:11.738, 72.383, -2.245, -0.12, 165.810, 6.5343, 7.1711, 6.347, 3.50664, 616.300, 70.4, 3.73, 34.5872, 1478.802, 1476.259, -0.6368, 0.1873, 0.8241
2024/09/16, 01:02:31.738, 72.383, -2.245, -0.25, 166.190, 6.5354, 7.1683, 6.342, 3.50642, 616.300, 70.4, 3.74, 34.5876, 1478.792, 1476.236, -0.6329, 0.1934, 0.8263
2024/09/16, 01:02:51.738, 72.383, -2.245, -0.10, 165.150, 6.5379, 7.1772, 6.339, 3.50716, 614.400, 70.4, 3.77, 34.5867, 1478.825, 1476.231, -0.6393, 0.1989, 0.8382
2024/09/16, 01:03:11.738, 72.383, -2.245, -0.16, 165.350, 6.5390, 7.1724, 6.341, 3.50677, 615.300, 70.4, 3.76, 34.5873, 1478.807, 1476.225, -0.6334, 0.1980, 0.8314
2024/09/16, 01:03:31.738, 72.383, -2.245, 0.11, 164.790, 6.5399, 7.1726, 6.328, 3.50679, 617.600, 70.4, 3.76, 34.5873, 1478.808, 1476.200, -0.6327, 0.2119, 0.8446
2024/09/16, 01:03:51.738, 72.383, -2.245, -0.13, 167.160, 6.5397, 7.1710, 6.330, 3.50662, 616.600, 70.3, 3.74, 34.5871, 1478.802, 1476.200, -0.6313, 0.2097, 0.8410
2024/09/16, 01:04:11.738, 72.383, -2.245, -0.22, 165.540, 6.5379, 7.1697, 6.321, 3.50651, 616.300, 70.4, 3.76, 34.5871, 1478.797, 1476.126, -0.6318, 0.2169, 0.8487
2024/09/16, 01:04:31.738, 72.383, -2.245, -0.54, 164.990, 6.5342, 7.1667, 6.291, 3.50614, 616.900, 70.4, 3.75, 34.5862, 1478.784, 1475.748, -0.6325, 0.2432, 0.8757
2024/09/16, 01:04:51.738, 72.383, -2.245, -0.39, 160.930, 6.5297, 7.1621, 6.201, 3.50556, 618.700, 70.4, 3.72, 34.5843, 1478.764, 1475.751, -0.6324, 0.3287, 0.9611
2024/09/16, 01:05:11.739, 72.383, -2.245, -0.12, 160.590, 6.5247, 7.1605, 6.245, 3.50543, 616.000, 70.4, 3.75, 34.5845, 1478.758, 1475.584, -0.6358, 0.2797, 0.9155
2024/09/16, 01:05:31.739, 72.383, -2.245, 0.05, 160.110, 6.5203, 7.1512, 6.204, 3.50443, 615.300, 70.4, 3.75, 34.5829, 1478.720, 1475.935, -0.6309, 0.3163, 0.9472
2024/09/16, 01:05:51.739, 72.383, -2.245, -0.13, 160.440, 6.5129, 7.1469, 6.259, 3.50395, 616.600, 70.5, 3.73, 34.5819, 1478.702, 1475.846, -0.6340, 0.2539, 0.8879
2024/09/16, 01:06:11.739, 72.383, -2.245, -0.42, 156.690, 6.5074, 7.1435, 6.289, 3.50358, 614.700, 70.4, 3.73, 34.5814, 1478.688, 1476.080, -0.6361, 0.2184, 0.8545
2024/09/16, 01:06:31.739, 72.383, -2.245, -0.42, 156.550, 6.5015, 7.1342, 6.311, 3.50266, 615.000, 70.3, 3.76, 34.5805, 1478.652, 1476.158, -0.6327, 0.1905, 0.8232
2024/09/16, 01:06:51.739, 72.383, -2.245, -0.22, 155.700, 6.4973, 7.1322, 6.315, 3.50250, 614.400, 70.3, 3.72, 34.5807, 1478.644, 1476.119, -0.6349, 0.1823, 0.8172
2024/09/16, 01:07:11.739, 72.383, -2.245, -0.10, 156.380, 6.4918, 7.1228, 6.303, 3.50141, 615.300, 70.3, 3.78, 34.5782, 1478.604, 1476.068, -0.6310, 0.1888, 0.8198
2024/09/16, 01:07:31.739, 72.383, -2.245, -0.21, 156.720, 6.4786, 7.1143, 6.289, 3.50056, 614.700, 70.4, 3.73, 34.5775, 1478.571, 1476.016, -0.6357, 0.1896, 0.8253
2024/09/16, 01:07:51.739, 72.383, -2.245, -0.27, 155.950, 6.4701, 7.1181, 6.281, 3.50097, 614.400, 70.4, 3.74, 34.5782, 1478.586, 1475.871, -0.6480, 0.1891, 0.8371
2024/09/16, 01:08:11.739, 72.383, -2.245, -0.17, 157.280, 6.4658, 7.1131, 6.275, 3.50048, 615.600, 70.3, 3.73, 34.5777, 1478.567, 1475.969, -0.6473, 0.1908, 0.8381
2024/09/16, 01:08:31.739, 72.383, -2.245, -0.16, 157.340, 6.4642, 7.0998, 6.284, 3.49893, 616.600, 70.4, 3.76, 34.5741, 1478.511, 1475.981, -0.6356, 0.1802, 0.8158
2024/09/16, 01:08:51.739, 72.383, -2.245, -0.40, 157.220, 6.4649, 7.1061, 6.264, 3.49965, 616.300, 70.3, 3.73, 34.5757, 1478.537, 1475.934, -0.6412, 0.2009, 0.8421
2024/09/16, 01:09:11.739, 72.383, -2.245, -0.24, 157.480, 6.4695, 7.1077, 6.273, 3.49976, 616.600, 70.4, 3.72, 34.5753, 1478.543, 1475.958, -0.6382, 0.1965, 0.8347
2024/09/16, 01:09:31.739, 72.383, -2.245, -0.13, 159.240, 6.4737, 7.1064, 6.282, 3.49967, 615.300, 70.2, 3.76, 34.5756, 1478.538, 1476.006, -0.6327, 0.1917, 0.8244
2024/09/16, 01:09:51.739, 72.383, -2.245, -0.30, 157.640, 6.4762, 7.1111, 6.293, 3.50029, 615.600, 70.1, 3.73, 34.5778, 1478.559, 1476.033, -0.6349, 0.1832, 0.8181
2024/09/16, 01:10:11.739, 72.383, -2.245, -0.40, 157.860, 6.4741, 7.1036, 6.294, 3.49923, 614.200, 70.0, 3.76, 34.5736, 1478.525, 1476.061, -0.6295, 0.1801, 0.8096
2024/09/16, 01:10:31.739, 72.383, -2.245, 0.00, 158.310, 6.4656, 7.0952, 6.299, 3.49847, 616.900, 70.1, 3.73, 34.5737, 1478.493, 1476.038, -0.6296, 0.1666, 0.7962
2024/09/16, 01:10:51.740, 72.383, -2.245, 0.02, 159.520, 6.4611, 7.1218, 6.285, 3.50088, 621.100, 70.3, 3.78, 34.5735, 1478.595, 1475.964, -0.6607, 0.1761, 0.8368
2024/09/16, 01:11:11.740, 72.383, -2.245, -0.23, 158.310, 6.4587, 7.0795, 6.266, 3.49638, 617.600, 70.4, 3.76, 34.5664, 1478.423, 1475.915, -0.6208, 0.1927, 0.8135
2024/09/16, 01:11:31.740, 72.383, -2.245, -0.36, 155.380, 6.4566, 7.0615, 6.297, 3.49478, 615.300, 70.4, 3.76, 34.5670, 1478.354, 1476.079, -0.6049, 0.1596, 0.7645
2024/09/16, 01:11:51.740, 72.383, -2.245, -0.13, 153.260, 6.4545, 7.0654, 6.294, 3.49539, 617.200, 70.4, 3.77, 34.5698, 1478.372, 1476.042, -0.6109, 0.1605, 0.7714
2024/09/16, 01:12:11.740, 72.383, -2.245, -0.05, 155.140, 6.4517, 7.0847, 6.302, 3.49743, 617.200, 70.5, 3.72, 34.5728, 1478.451, 1476.054, -0.6330, 0.1497, 0.7827
2024/09/16, 01:12:31.740, 72.383, -2.245, -0.31, 155.470, 6.4504, 7.0907, 6.288, 3.49807, 615.300, 70.5, 3.80, 34.5738, 1478.475, 1476.008, -0.6403, 0.1624, 0.8027
2024/09/16, 01:12:51.740, 72.383, -2.245, -0.24, 157.280, 6.4491, 7.0898, 6.281, 3.49799, 615.000, 70.4, 3.71, 34.5738, 1478.472, 1475.998, -0.6407, 0.1681, 0.8088
2024/09/16, 01:13:11.740, 72.383, -2.245, -0.27, 156.920, 6.4482, 7.0842, 6.268, 3.49739, 617.200, 70.4, 3.71, 34.5728, 1478.449, 1475.903, -0.6360, 0.1802, 0.8162
2024/09/16, 01:13:31.740, 72.383, -2.245, -0.53, 158.100, 6.4471, 7.0884, 6.248, 3.49780, 616.300, 70.4, 3.75, 34.5732, 1478.466, 1475.926, -0.6413, 0.1991, 0.8404
2024/09/16, 01:13:51.740, 72.383, -2.245, -0.58, 157.240, 6.4447, 7.0916, 6.260, 3.49812, 618.000, 70.6, 3.70, 34.5734, 1478.478, 1475.870, -0.6469, 0.1847, 0.8316
2024/09/16, 01:14:11.740, 72.383, -2.245, -0.45, 157.750, 6.4420, 7.0899, 6.273, 3.49790, 617.200, 70.5, 3.73, 34.5728, 1478.471, 1475.968, -0.6479, 0.1690, 0.8169
2024/09/16, 01:14:31.740, 72.383, -2.245, -0.33, 157.620, 6.4401, 7.0856, 6.269, 3.49759, 614.200, 70.6, 3.76, 34.5737, 1478.455, 1475.952, -0.6455, 0.1711, 0.8166
2024/09/16, 01:14:51.740, 72.383, -2.245, -0.34, 157.780, 6.4377, 7.0901, 6.097, 3.49794, 614.400, 70.5, 3.77, 34.5730, 1478.472, 1475.083, -0.6524, 0.3407, 0.9931
2024/09/16, 01:15:11.740, 72.383, -2.245, -0.03, 156.920, 6.4357, 7.0864, 6.196, 3.49751, 616.000, 70.6, 3.73, 34.5719, 1478.456, 1475.676, -0.6507, 0.2397, 0.8904
2024/09/16, 01:15:31.740, 72.383, -2.245, -0.18, 156.410, 6.4292, 7.0783, 6.207, 3.49662, 615.600, 70.6, 3.71, 34.5703, 1478.423, 1475.682, -0.6491, 0.2222, 0.8713
2024/09/16, 01:15:51.740, 72.383, -2.245, -0.19, 158.570, 6.4198, 7.0696, 6.185, 3.49570, 617.700, 70.4, 3.76, 34.5689, 1478.388, 1475.620, -0.6498, 0.2348, 0.8846
2024/09/16, 01:16:11.740, 72.383, -2.245, -0.37, 156.840, 6.4088, 7.0586, 6.204, 3.49445, 616.900, 70.5, 3.77, 34.5663, 1478.342, 1475.686, -0.6498, 0.2048, 0.8546
2024/09/16, 01:16:31.741, 72.383, -2.245, -0.12, 157.460, 6.3973, 7.0466, 6.063, 3.49307, 618.400, 70.4, 3.75, 34.5631, 1478.291, 1475.012, -0.6493, 0.3343, 0.9836
2024/09/16, 01:16:51.741, 72.383, -2.245, 0.07, 160.780, 6.3723, 7.0218, 6.026, 3.49027, 618.000, 70.4, 3.71, 34.5573, 1478.188, 1474.527, -0.6495, 0.3463, 0.9958
2024/09/16, 01:17:11.741, 72.383, -2.245, -0.09, 164.050, 6.3463, 7.0040, 6.003, 3.48861, 616.000, 70.3, 3.73, 34.5568, 1478.119, 1474.703, -0.6577, 0.3433, 1.0010
2024/09/16, 01:17:31.741, 72.383, -2.245, -0.18, 166.270, 6.2961, 6.9778, 6.182, 3.48588, 616.600, 70.4, 3.75, 34.5531, 1478.013, 1475.672, -0.6817, 0.1141, 0.7958
2024/09/16, 01:17:51.741, 72.383, -2.245, -0.08, 166.530, 6.2325, 6.9872, 6.192, 3.48681, 621.100, 70.5, 3.73, 34.5539, 1478.050, 1475.619, -0.7547, 0.0405, 0.7952
2024/09/16, 01:18:11.741, 72.383, -2.245, -0.29, 170.150, 6.1699, 6.9691, 6.223, 3.48424, 619.600, 70.5, 3.76, 34.5438, 1477.967, 1475.769, -0.7992, -0.0531, 0.7461
2024/09/16, 01:18:31.741, 72.383, -2.245, -0.33, 169.440, 6.0934, 6.8120, 6.228, 3.46750, 618.400, 70.3, 3.76, 34.5170, 1477.324, 1475.779, -0.7186, -0.1346, 0.5840
2024/09/16, 01:18:51.741, 72.383, -2.245, -0.44, 169.410, 6.0498, 6.7050, 6.208, 3.45635, 616.300, 70.3, 3.78, 34.5013, 1476.888, 1475.685, -0.6552, -0.1582, 0.4970
2024/09/16, 01:19:11.741, 72.383, -2.245, -0.13, 166.490, 6.0024, 6.5781, 6.205, 3.44329, 616.600, 70.3, 3.75, 34.4842, 1476.371, 1475.728, -0.5757, -0.2026, 0.3731
2024/09/16, 01:19:31.741, 72.383, -2.245, -0.21, 167.250, 5.9661, 6.5822, 6.217, 3.44483, 616.900, 70.4, 3.73, 34.4974, 1476.403, 1475.776, -0.6161, -0.2509, 0.3652
2024/09/16, 01:19:51.741, 72.383, -2.245, -0.28, 165.250, 5.9481, 6.5872, 6.197, 3.44460, 616.000, 70.4, 3.73, 34.4897, 1476.413, 1475.645, -0.6391, -0.2489, 0.3902
2024/09/16, 01:20:11.741, 72.383, -2.245, -0.08, 161.470, 5.9351, 6.5364, 6.193, 3.43959, 615.300, 70.4, 3.72, 34.4853, 1476.209, 1475.687, -0.6013, -0.2579, 0.3434
2024/09/16, 01:20:31.741, 72.383, -2.246, -0.41, 159.630, 5.9402, 6.5660, 6.247, 3.44343, 616.300, 70.3, 3.77, 34.4981, 1476.341, 1475.883, -0.6258, -0.3068, 0.3190
2024/09/16, 01:20:51.741, 72.383, -2.246, -0.49, 153.590, 5.9624, 6.6501, 6.258, 3.45235, 616.300, 70.4, 3.77, 34.5124, 1476.687, 1475.907, -0.6877, -0.2956, 0.3921
2024/09/16, 01:21:11.741, 72.383, -2.246, -0.10, 151.480, 6.0084, 6.6821, 6.258, 3.45536, 615.300, 70.4, 3.73, 34.5134, 1476.814, 1475.901, -0.6737, -0.2496, 0.4241
2024/09/16, 01:21:31.741, 72.383, -2.246, -0.04, 147.270, 6.0675, 6.7175, 6.256, 3.45911, 616.000, 70.5, 3.72, 34.5194, 1476.959, 1475.900, -0.6500, -0.1885, 0.4615
2024/09/16, 01:21:51.741, 72.383, -2.246, -0.36, 148.580, 6.1013, 6.7871, 6.260, 3.46695, 616.000, 70.4, 3.76, 34.5360, 1477.251, 1475.903, -0.6858, -0.1587, 0.5271
2024/09/16, 01:22:11.741, 72.383, -2.246, -0.31, 146.930, 6.1307, 6.8589, 6.253, 3.47434, 616.000, 70.5, 3.76, 34.5454, 1477.542, 1475.875, -0.7282, -0.1223, 0.6059
2024/09/16, 01:22:31.742, 72.383, -2.246, -0.35, 148.020, 6.1549, 6.9050, 6.250, 3.47884, 615.600, 70.5, 3.72, 34.5488, 1477.725, 1475.870, -0.7501, -0.0951, 0.6550
2024/09/16, 01:22:51.742, 72.383, -2.246, -0.22, 147.650, 6.1740, 6.8982, 6.250, 3.47769, 617.700, 70.4, 3.74, 34.5429, 1477.691, 1475.869, -0.7242, -0.0760, 0.6482
2024/09/16, 01:23:11.742, 72.383, -2.246, 0.11, 147.210, 6.2005, 6.8791, 6.249, 3.47578, 617.700, 70.2, 3.74, 34.5410, 1477.615, 1475.868, -0.6786, -0.0485, 0.6301
